Timestamp,Age,Gender,City,Country,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR, Yearly brutto salary (without bonus and stocks) in EUR1 ,, IUSD , Yearly brutto salary ,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,–°ontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR",,,,,,,,,,,,,Your main technology , programming language,,,,
24-11-2020 11:44,26,Male,Berlin,Germany,Software Engineer,8,3,Lead,Go,"Python, PHP, Javascript / Typescript, Go, Google Cloud, Kubernetes, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,,75000,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Go,,,,,
24-11-2020 11:44,31,Female,Berlin,Germany,Analytics engineer,6,2,Middle,SQL,Python,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,50000,500,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,500,,,,,,,,,,,,,SQL,,,,,
24-11-2020 11:44,30,Male,Berlin,Germany,Software Engineer,10,2,Senior,Scala,"Python, Java / Scala, AWS, Docker",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,70000,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Scala,,,,,
24-11-2020 11:44,38,Male,Berlin,Germany,Localization producer,17,3,Middle,,,68500," Ä 68,500.00 "," $72,836.05 ",,$70K-$80K ,30000,62400,122000,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,8000,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:44,43,Male,Berlin,Germany,Mobile Developer,5,3,Senior,Kotlin,"Kotlin, Java / Scala",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,68000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Kotlin,,,,,
24-11-2020 11:45,33,Male,Berlin,Germany,Software Engineer,5,1,Middle,python,Kubernetes,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,,65000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,,,,,,,,,,,,,,python,,,,,
24-11-2020 11:45,31,Male,Berlin,Germany,Software Engineer,9,,Senior,"C#, .net core","Python, .NET, AWS, Azure, Kubernetes, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,25,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,C#,,,,,
24-11-2020 11:46,32,Female,Berlin,Germany,QA Engineer,10,,Senior,Java,"Kotlin, Javascript / Typescript, SQL, Docker",61000," Ä 61,000.00 "," $64,861.30 ",,$60K-$70K ,,55000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:46,24,Male,Berlin,Germany,Data Scientist,4,2,Senior,Python,"Python, AWS, Docker",73000," Ä 73,000.00 "," $77,620.90 ",,$70K-$80K ,73000,50000,50000,24,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0,,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:46,29,Male,Berlin,Germany,DevOps,7,1,Lead,Kubernetes,"Python, Go, AWS, Kubernetes",78000," Ä 78,000.00 "," $82,937.40 ",,$80K-$100K ,10000,70000,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Kubernetes,,,,,
24-11-2020 11:46,29,Male,Berlin,Germany,Data Scientist,4,4,Senior,Python,"SQL, AWS, Docker",81000," Ä 81,000.00 "," $86,127.30 ",,$80K-$100K ,,72000,,29,Full-time employee,Unlimited contract,English,101-1000,Product,No,,300,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:46,30,Male,Munich,Germany,Hardware Engineer,5,5,Senior,VHDL,Python,75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,10000,73000,8000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,VHDL,,,,,
24-11-2020 11:48,35,Female,Berlin,Germany,Reporting Engineer,3,2,Middle,Power BI,"Python, Javascript / Typescript, SQL, SAP / ABAP, Google Cloud, Azure",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,3000,45000,,31,Full-time employee,Unlimited contract,German,1000+,Product,No,,,,,,,,,,,,,,,Power BI,,,,,
24-11-2020 11:48,27,Female,Hamburg,Germany,Account Managet,6,1,Senior,,,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,,,,28,Full-time employee,Temporary contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:49,32,Female,Berlin,Germany,Product Manager,8,8,No level,,,55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,,,27,Full-time employee,Unlimited contract,German,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:49,33,Male,Munich,Germany,QA Engineer,5,1,Senior,Java,Docker,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:50,28,Male,Berlin,Germany,Software Engineer,8,3,Lead,PHP ,"Python, Javascript / Typescript, .NET, SQL, AWS, Azure, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,72000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP ,,,,,
24-11-2020 11:50,31,Female,Munich,Germany,agile master ,14,7,Middle,none,,80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,80000,,30,Full-time employee,Unlimited contract,German,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:50,32,Male,Munich,Germany,Software Engineer,7,3,Senior,Android,Kotlin,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,60000,,38,Full-time employee,Unlimited contract,English,51-100,Product,No,40,,,,,,,,,,,,,,Android,,,,,
24-11-2020 11:50,30,Male,Berlin,Germany,Backend Developer,8,2.5,Senior,Scala,"Python, Kotlin, Java / Scala, SQL, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,60000,,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Scala,,,,,
24-11-2020 11:50,26,Male,Munich,Germany,Backend Developer,7,"1,5",Senior,Java,,78000," Ä 78,000.00 "," $82,937.40 ",,$80K-$100K ,4000,61000,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:51,31,Male,Munich,Germany,Software Engineer,10,2,Senior,Java,"Python, Javascript / Typescript, SQL, Kubernetes, Docker",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,,68000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:52,38,Female,Munich,Germany,QA Engineer,6,2,Middle,Java,,62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,,62000,,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:53,37,Male,Berlin,Germany,Software Engineer,10,3,Senior,PHP,"PHP, Javascript / Typescript, SQL",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,55000,,26,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 11:54,25,Male,Munich,Germany,Software Engineer,3,1,Middle,Java,"Python, SQL, AWS, Azure, Kubernetes, Docker",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,,55000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:54,36,Male,Berlin,Germany,Frontend Developer,12,4,Senior,JavaScript,"Javascript / Typescript, AWS, Docker",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,72000,,26,Full-time employee,Unlimited contract,English,up to 10,Startup,No,,,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 11:54,27,Male,Munich,Germany,QA Engineer,5,1,Senior,Swift,"Kotlin, Ruby",58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,5800,58000,101,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Swift,,,,,
24-11-2020 11:55,35,Male,Frankfurt,Germany,ML Engineer,12,10,Senior,ML,"Python, Java / Scala, R, SQL, AWS, Azure",120000," Ä 1,20,000.00 "," $1,27,596.00 ",,$100K-$200K ,30000,90000,30000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0,,,,,,,,,,,,,,ML,,,,,
24-11-2020 11:55,37,Male,Munich,Germany,Software Engineer,15,2,Senior,php,"PHP, Javascript / Typescript, SQL, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,,72500,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,200,,,,,,,,,,,,,php,,,,,
24-11-2020 11:55,26,Male,Munich,Germany,Data Scientist,3,2,Middle,Python,"Python, SQL, AWS, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,7000,52000,300,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:55,33,Male,Frankfurt,Germany,Solution Architect,6,6,Middle,Python,"SQL, AWS, Google Cloud, Kubernetes, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,40000,78000,7000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:56,34,Male,Berlin,Germany,Frontend Developer,7,1,Senior,JavaScript,Docker,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,,,,25,Full-time employee,Unlimited contract,English,up to 10,Startup,No,,,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 11:56,33,Male,Berlin,Germany,Backend Developer,12,6,Lead,PHP,"Javascript / Typescript, SQL, AWS, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,,60000,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 11:56,,Male,Berlin,Germany,QA Engineer,6,6,Middle,Javascript,"Javascript / Typescript, AWS",50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,,45000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 11:56,29,Male,Berlin,Germany,Backend Developer,8,0,Senior,Scala,"Java / Scala, AWS, Kubernetes, Docker",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,,,25,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Scala,,,,,
24-11-2020 11:56,24,Male,Munich,Germany,Software Engineer,5,2,Middle,C++,"Javascript / Typescript, Go",79000," Ä 79,000.00 "," $84,000.70 ",,$80K-$100K ,56000,77000,33000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,900,,,,,,,,,,,,,C++,,,,,
24-11-2020 11:57,28,Female,Munich,Germany,QA Engineer,6,2,Middle,,,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,3000,42000,,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,1600,,,,,,,,,,,,,Python,,,,,
24-11-2020 11:57,30,Female,Berlin,Germany,Software Engineer,8,2,Senior,"Scala, React.js","Javascript / Typescript, SQL, AWS, Kubernetes, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,,65000,,35,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Scala,,,,,
24-11-2020 11:57,28,Male,Cologne,Germany,BI Consultant,8,1,Senior,SQL,"Python, Javascript / Typescript",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,12000,,,28,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,,1500,,,,,,,,,,,,,SQL,,,,,
24-11-2020 11:58,31,Male,Munich,Germany,Backend Developer,11,1,Senior,PHP,"Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,4000,80000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 11:59,28,Male,Munich,Germany,Mobile Developer,5,3,Senior,iOS,Swift,57000," Ä 57,000.00 "," $60,608.10 ",,$60K-$70K ,8000,70000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,iOS,,,,,
24-11-2020 11:59,32,Female,Kempten,Germany,Fullstack Developer,10,1,Middle,C#,"Javascript / Typescript, .NET, SQL",49000," Ä 49,000.00 "," $52,101.70 ",,$50K-$60K ,,,,30,Full-time employee,Unlimited contract,English and German,51-100,Product,No,,,,,,,,,,,,,,,C#,,,,,
24-11-2020 11:59,28,Male,Berlin,Germany,Software Engineer,6,2,Senior,Java,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,75000,60000,60000,28,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 11:59,26,Female,Munich,Germany,Data Scientist,3,1,Junior,Ml/Python,"Python, AWS, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,12000,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Ml,Python,,,,
24-11-2020 12:00,33,Male,Berlin,Germany,Mobile Developer,6,4,Middle,Swift,,63000," Ä 63,000.00 "," $66,987.90 ",,$60K-$70K ,6300,60000,6000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,850,,,,,,,,,,,,,Swift,,,,,
24-11-2020 12:00,41,Male,Munich,Germany,Product Manager,18,3,Middle,,,72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,60000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:00,31,Male,Berlin,Germany,Software Engineer,9,1,Senior,"C#, .net core","Python, Javascript / Typescript, .NET, AWS, Azure, Kubernetes, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,6000,,,25,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,C#,,,,,
24-11-2020 12:01,30,Male,Munich,Germany,Frontend Developer,6,1,Senior,Javascript,"Javascript / Typescript, AWS, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,101,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0,,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 12:01,31,Male,Berlin,Germany,Frontend Developer,8,1,Senior,JavaScript/TypeScript,"Javascript / Typescript, Google Cloud, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,101,,,24,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,JavaScript,TypeScript,,,,
24-11-2020 12:02,37,Male,Munich,Germany,Backend Developer,12,4,Senior,php,"Javascript / Typescript, Docker",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,5000,60000,5000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,32,,,,,,,,,,,,,,php,,,,,
24-11-2020 12:04,30,Male,Berlin,Germany,Software Engineer,10,5,Lead,Python,"Python, SQL",78000," Ä 78,000.00 "," $82,937.40 ",,$80K-$100K ,1000,75000,1000,,Full-time employee,Unlimited contract,English,101-1000,Startup,No,30,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:04,34,Male,Munich,Germany,,17,6,Lead,Java,"Python, Java / Scala, R, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",120000," Ä 1,20,000.00 "," $1,27,596.00 ",,$100K-$200K ,20000,110000,10000,32,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,5000,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:06,25,Male,Munich,USA,Backend Developer,5,0,Senior,Java,"Kotlin, Java / Scala, SQL, SAP / ABAP, Kubernetes, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,5000,,,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:06,36,Male,Berlin,Germany,Backend Developer,19,5,Senior,PHP,"Javascript / Typescript, SQL, AWS, Docker",69000," Ä 69,000.00 "," $73,367.70 ",,$70K-$80K ,,69000,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 12:06,40,Male,Berlin,Germany,Frontend Developer,7,1,Middle,Javascript,"PHP, Javascript / Typescript, Dart",54000," Ä 54,000.00 "," $57,418.20 ",,$50K-$60K ,,54000,,24,Full-time employee,Unlimited contract,English,50-60,Product,No,10,,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 12:07,37,Male,Berlin,Germany,Product Manager,6,6,Middle,,,62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,62000,58000,60000,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:07,35,Male,Munich,Germany,Software Engineer,13,4,Senior,Java,"Kotlin, Java / Scala, AWS",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,1500,77000,1500,40,Full-time employee,Unlimited contract,English,101-1000,Product,No,30,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:07,42,Male,Berlin,Germany,Software Engineer,20,5,Senior,Ruby on Rails,"Ruby, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,72000,,27,Full-time employee,Unlimited contract,German,51-100,Product,No,,,,,,,,,,,,,,,Ruby on Rails,,,,,
24-11-2020 12:07,34,Male,Berlin,Germany,QA Engineer,10,4,Senior,Java,"Python, Kotlin, Javascript / Typescript, Go, AWS, Kubernetes, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,3000,65000,3000,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:07,30,Male,Berlin,Germany,Backend Developer,6,2,Senior,Ruby,"SQL, Elixir",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,75000,65000,65000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Ruby,,,,,
24-11-2020 12:08,35,Male,Berlin,Germany,Software Engineer,12,1,Senior,C#,".NET, SQL, Google Cloud, Kubernetes, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,22000,,,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,200,,,,,,,,,,,,,C#,,,,,
24-11-2020 12:09,34,Male,Munich,Germany,Cloud Architect,10,4,Senior,"Azure, SAP","SAP / ABAP, AWS, Google Cloud, Azure, Kubernetes, Docker",120000," Ä 1,20,000.00 "," $1,27,596.00 ",,$100K-$200K ,40000,70000,30000,30,Full-time employee,Unlimited contract,English,1000+,Cloud,No,0,1000,,,,,,,,,,,,,Azure,,,,,
24-11-2020 12:09,35,Male,Berlin,Germany,Designer (UI/UX),10,4,Senior,,,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,65000,,25,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:09,35,Male,Berlin,Germany,System Administrator,14,1,Middle,,,44000," Ä 44,000.00 "," $46,785.20 ",,$40K-$50K ,,,,27,Full-time employee,Temporary contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:09,28,Male,Hamburg,Germany,Software Engineer,7,,Senior,Scala,"Python, Java / Scala, Perl",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,5000,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Scala,,,,,
24-11-2020 12:09,26,Male,M√ºnster,Germany,Data Scientist,5.5,3,Junior,Python,"Python, C/C++, SQL, AWS",48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,2000,,,26,Full-time employee,Unlimited contract,German,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:10,35,Male,Berlin,Germany,Frontend Developer,4,1,Middle,JavaScript,PHP,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,5000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 12:10,31,Female,Munich,Germany,QA Engineer,7,3,Senior,Java,"Python, Ruby",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,,58000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,40,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:11,35,Male,Frankfurt,Germany,Software Engineer,12,3,Senior,java,"Python, Kotlin, Javascript / Typescript, Java / Scala, Docker",66000," Ä 66,000.00 "," $70,177.80 ",,$70K-$80K ,,66000,,25,Full-time employee,Unlimited contract,German,51-100,Consulting / Agency,No,,1,,,,,,,,,,,,,java,,,,,
24-11-2020 12:12,28,Male,Berlin,Germany,Product Manager,3,3,Middle,,,51000," Ä 51,000.00 "," $54,228.30 ",,$50K-$60K ,1500,,,27,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:12,25,Male,Berlin,Germany,Backend Developer,4,1,Middle,Python,"SQL, Go",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,60000,,24,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:13,42,Female,Berlin,Germany,QA Engineer,20,1,Middle,python,"Python, Javascript / Typescript",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,python,,,,,
24-11-2020 12:14,30,Male,Berlin,Germany,Product Manager,7,5,Head,,"Python, SQL",150000," Ä 1,50,000.00 "," $1,59,495.00 ",,$100K-$200K ,,,,25,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:14,40,Female,Munich,Germany,Software Engineer,20,7,Middle,Java,SQL,54000," Ä 54,000.00 "," $57,418.20 ",,$50K-$60K ,,54000,,30,Full-time employee,Unlimited contract,German,101-1000,Beh√∂rde,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:14,36,Female,Erlangen,Germany,Project Manager,14,2,Middle,,Python,62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,,36000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:14,37,Male,Berlin,Germany,Software Engineer,8,5,Junior,Java,"Java / Scala, AWS, Kubernetes, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:15,33,Male,Munich,Germany,Software Engineer,10,3,Senior,Java,"AWS, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,7500,68000,6800,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:16,38,Male,Cologne,Germany,Software Engineer,11,5,Senior,PHP,"PHP, Javascript / Typescript, Go, AWS, Google Cloud, Kubernetes, Docker",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,55000,,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 12:16,27,Male,Munich,USA,Frontend Developer,4,0,Senior,Frontend,Javascript / Typescript,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,Frontend,,,,,
24-11-2020 12:17,33,Male,Berlin,Germany,Software Engineer,7,7,Senior,"Java, JavaScript","Javascript / Typescript, Java / Scala, SQL",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,67000,52000,58000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,0,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:17,34,Male,Vienna,Germany,Data Scientist,12,3,Senior,,"Python, SQL, AWS, Azure",77500," Ä 77,500.00 "," $82,405.75 ",,$80K-$100K ,7750,67000,,25,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 12:17,36,Female,Munich,Germany,Backend Developer,5,1,Middle,PHP,"Javascript / Typescript, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,5000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 12:17,42,Male,Berlin,Germany,DevOps,22,4,Lead,yaml,"Python, PHP, Javascript / Typescript, SQL, Go, Perl, AWS, Google Cloud, Azure, Kubernetes, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,24,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,,,,,,,,,,,,,yaml,,,,,
24-11-2020 12:18,32,Male,Frankfurt,Germany,Network Engineer ,10,2,Senior,Python ,"Python, Docker",68500," Ä 68,500.00 "," $72,836.05 ",,$70K-$80K ,6000,68500,70000,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python ,,,,,
24-11-2020 12:21,31,Male,Berlin,Germany,Frontend Developer,10,1.5,Senior,Javascript,"Javascript / Typescript, SQL, Google Cloud, Docker",71060," Ä 71,060.00 "," $75,558.10 ",,$70K-$80K ,101,67500,101,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,200,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 12:21,33,Female,Berlin,Germany,QA Engineer,6,0.5,Middle,Java,"Python, Kubernetes",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 12:21,40,Male,Berlin,Germany,VP Engineering,10,7,VP,JS,"Javascript / Typescript, AWS",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,,,,24,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,JS,,,,,
24-11-2020 12:23,28,Male,Moldova,England,Backend Developer,4,0,Middle,Java ,"Kotlin, Java / Scala",28000," Ä 28,000.00 "," $29,772.40 ",,$20K-$40K ,,,,,,,English,51-100,Startup,Yes,,,,,,,,,,,,,,,Java ,,,,,
24-11-2020 12:23,28,Male,Munich,Germany,Backend Developer,6,5,Senior,Java,"Javascript / Typescript, Java / Scala, SQL",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,2000,57000,1500,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Java,,,,,
